month,close,vintage_date
1992-11,431.3500061035156,1992-12-01
1992-12,435.7099914550781,1993-01-01
1993-01,438.7799987792969,1993-01-30
1993-02,443.3800048828125,1993-02-27
1993-03,451.6700134277344,1993-04-01
1993-04,440.19000244140625,1993-05-01
1993-05,450.19000244140625,1993-05-29
1993-06,450.5299987792969,1993-07-01
1993-07,448.1300048828125,1993-07-31
1993-08,463.55999755859375,1993-09-01
1993-09,458.92999267578125,1993-10-01
1993-10,467.8299865722656,1993-10-30
1993-11,461.7900085449219,1993-12-01
1993-12,466.45001220703125,1994-01-01
1994-01,481.6099853515625,1994-02-01
1994-02,467.1400146484375,1994-03-01
1994-03,445.7699890136719,1994-04-01
1994-04,450.9100036621094,1994-04-30
1994-05,456.5,1994-06-01
1994-06,444.2699890136719,1994-07-01
1994-07,458.260009765625,1994-07-30
1994-08,475.489990234375,1994-09-01
1994-09,462.7099914550781,1994-10-01
1994-10,472.3500061035156,1994-11-01
1994-11,453.69000244140625,1994-12-01
1994-12,459.2699890136719,1994-12-31
1995-01,470.4200134277344,1995-02-01
1995-02,487.3900146484375,1995-03-01
1995-03,500.7099914550781,1995-04-01
1995-04,514.7100219726562,1995-04-29
1995-05,533.4000244140625,1995-06-01
1995-06,544.75,1995-07-01
1995-07,562.0599975585938,1995-08-01
1995-08,561.8800048828125,1995-09-01
1995-09,584.4099731445312,1995-09-30
1995-10,581.5,1995-11-01
1995-11,605.3699951171875,1995-12-01
1995-12,615.9299926757812,1995-12-30
1996-01,636.02001953125,1996-02-01
1996-02,640.4299926757812,1996-03-01
1996-03,645.5,1996-03-30
1996-04,654.1699829101562,1996-05-01
1996-05,669.1199951171875,1996-06-01
1996-06,670.6300048828125,1996-06-29
1996-07,639.9500122070312,1996-08-01
1996-08,651.989990234375,1996-08-31
1996-09,687.3300170898438,1996-10-01
1996-10,705.27001953125,1996-11-01
1996-11,757.02001953125,1996-11-30
1996-12,740.739990234375,1997-01-01
1997-01,786.1599731445312,1997-02-01
1997-02,790.8200073242188,1997-03-01
1997-03,757.1199951171875,1997-04-01
1997-04,801.3400268554688,1997-05-01
1997-05,848.280029296875,1997-05-31
1997-06,885.1400146484375,1997-07-01
1997-07,954.3099975585938,1997-08-01
1997-08,899.469970703125,1997-08-30
1997-09,947.280029296875,1997-10-01
1997-10,914.6199951171875,1997-11-01
1997-11,955.4000244140625,1997-11-29
1997-12,970.4299926757812,1998-01-01
1998-01,980.280029296875,1998-01-31
1998-02,1049.3399658203125,1998-02-28
1998-03,1101.75,1998-04-01
1998-04,1111.75,1998-05-01
1998-05,1090.8199462890625,1998-05-30
1998-06,1133.8399658203125,1998-07-01
1998-07,1120.6700439453125,1998-08-01
1998-08,957.280029296875,1998-09-01
1998-09,1017.010009765625,1998-10-01
1998-10,1098.6700439453125,1998-10-31
1998-11,1163.6300048828125,1998-12-01
1998-12,1229.22998046875,1999-01-01
1999-01,1279.6400146484375,1999-01-30
1999-02,1238.3299560546875,1999-02-27
1999-03,1286.3699951171875,1999-04-01
1999-04,1335.1800537109375,1999-05-01
1999-05,1301.8399658203125,1999-05-29
1999-06,1372.7099609375,1999-07-01
1999-07,1328.719970703125,1999-07-31
1999-08,1320.4100341796875,1999-09-01
1999-09,1282.7099609375,1999-10-01
1999-10,1362.9300537109375,1999-10-30
1999-11,1388.9100341796875,1999-12-01
1999-12,1469.25,2000-01-01
2000-01,1394.4599609375,2000-02-01
2000-02,1366.4200439453125,2000-03-01
2000-03,1498.5799560546875,2000-04-01
2000-04,1452.4300537109375,2000-04-29
2000-05,1420.5999755859375,2000-06-01
2000-06,1454.5999755859375,2000-07-01
2000-07,1430.8299560546875,2000-08-01
2000-08,1517.6800537109375,2000-09-01
2000-09,1436.510009765625,2000-09-30
2000-10,1429.4000244140625,2000-11-01
2000-11,1314.949951171875,2000-12-01
2000-12,1320.280029296875,2000-12-30
2001-01,1366.010009765625,2001-02-01
2001-02,1239.93994140625,2001-03-01
2001-03,1160.3299560546875,2001-03-31
2001-04,1249.4599609375,2001-05-01
2001-05,1255.8199462890625,2001-06-01
2001-06,1224.3800048828125,2001-06-30
2001-07,1211.22998046875,2001-08-01
2001-08,1133.5799560546875,2001-09-01
2001-09,1040.93994140625,2001-09-29
2001-10,1059.780029296875,2001-11-01
2001-11,1139.449951171875,2001-12-01
2001-12,1148.0799560546875,2002-01-01
2002-01,1130.199951171875,2002-02-01
2002-02,1106.72998046875,2002-03-01
2002-03,1147.3900146484375,2002-03-29
2002-04,1076.9200439453125,2002-05-01
2002-05,1067.1400146484375,2002-06-01
2002-06,989.8200073242188,2002-06-29
2002-07,911.6199951171875,2002-08-01
2002-08,916.0700073242188,2002-08-31
2002-09,815.280029296875,2002-10-01
2002-10,885.760009765625,2002-11-01
2002-11,936.3099975585938,2002-11-30
2002-12,879.8200073242188,2003-01-01
2003-01,855.7000122070312,2003-02-01
2003-02,841.1500244140625,2003-03-01
2003-03,848.1799926757812,2003-04-01
2003-04,916.9199829101562,2003-05-01
2003-05,963.5900268554688,2003-05-31
2003-06,974.5,2003-07-01
2003-07,990.3099975585938,2003-08-01
2003-08,1008.010009765625,2003-08-30
2003-09,995.969970703125,2003-10-01
2003-10,1050.7099609375,2003-11-01
2003-11,1058.199951171875,2003-11-29
2003-12,1111.9200439453125,2004-01-01
2004-01,1131.1300048828125,2004-01-31
2004-02,1144.93994140625,2004-02-28
2004-03,1126.2099609375,2004-04-01
2004-04,1107.300048828125,2004-05-01
2004-05,1120.6800537109375,2004-05-29
2004-06,1140.8399658203125,2004-07-01
2004-07,1101.719970703125,2004-07-31
2004-08,1104.239990234375,2004-09-01
2004-09,1114.5799560546875,2004-10-01
2004-10,1130.199951171875,2004-10-30
2004-11,1173.8199462890625,2004-12-01
2004-12,1211.9200439453125,2005-01-01
2005-01,1181.27001953125,2005-02-01
2005-02,1203.5999755859375,2005-03-01
2005-03,1180.5899658203125,2005-04-01
2005-04,1156.8499755859375,2005-04-30
2005-05,1191.5,2005-06-01
2005-06,1191.3299560546875,2005-07-01
2005-07,1234.1800537109375,2005-07-30
2005-08,1220.3299560546875,2005-09-01
2005-09,1228.81005859375,2005-10-01
2005-10,1207.010009765625,2005-11-01
2005-11,1249.47998046875,2005-12-01
2005-12,1248.2900390625,2005-12-31
2006-01,1280.0799560546875,2006-02-01
2006-02,1280.6600341796875,2006-03-01
2006-03,1294.8699951171875,2006-04-01
2006-04,1310.6099853515625,2006-04-29
2006-05,1270.0899658203125,2006-06-01
2006-06,1270.199951171875,2006-07-01
2006-07,1276.6600341796875,2006-08-01
2006-08,1303.8199462890625,2006-09-01
2006-09,1335.8499755859375,2006-09-30
2006-10,1377.93994140625,2006-11-01
2006-11,1400.6300048828125,2006-12-01
2006-12,1418.300048828125,2006-12-30
2007-01,1438.239990234375,2007-02-01
2007-02,1406.8199462890625,2007-03-01
2007-03,1420.8599853515625,2007-03-31
2007-04,1482.3699951171875,2007-05-01
2007-05,1530.6199951171875,2007-06-01
2007-06,1503.3499755859375,2007-06-30
2007-07,1455.27001953125,2007-08-01
2007-08,1473.989990234375,2007-09-01
2007-09,1526.75,2007-09-29
2007-10,1549.3800048828125,2007-11-01
2007-11,1481.1400146484375,2007-12-01
2007-12,1468.3599853515625,2008-01-01
2008-01,1378.550048828125,2008-02-01
2008-02,1330.6300048828125,2008-03-01
2008-03,1322.699951171875,2008-04-01
2008-04,1385.5899658203125,2008-05-01
2008-05,1400.3800048828125,2008-05-31
2008-06,1280.0,2008-07-01
2008-07,1267.3800048828125,2008-08-01
2008-08,1282.8299560546875,2008-08-30
2008-09,1166.3599853515625,2008-10-01
2008-10,968.75,2008-11-01
2008-11,896.239990234375,2008-11-29
2008-12,903.25,2009-01-01
2009-01,825.8800048828125,2009-01-31
2009-02,735.0900268554688,2009-02-28
2009-03,797.8699951171875,2009-04-01
2009-04,872.8099975585938,2009-05-01
2009-05,919.1400146484375,2009-05-30
2009-06,919.3200073242188,2009-07-01
2009-07,987.47998046875,2009-08-01
2009-08,1020.6199951171875,2009-09-01
2009-09,1057.0799560546875,2009-10-01
2009-10,1036.18994140625,2009-10-31
2009-11,1095.6300048828125,2009-12-01
2009-12,1115.0999755859375,2010-01-01
2010-01,1073.8699951171875,2010-01-30
2010-02,1104.489990234375,2010-02-27
2010-03,1169.4300537109375,2010-04-01
2010-04,1186.68994140625,2010-05-01
2010-05,1089.4100341796875,2010-05-29
2010-06,1030.7099609375,2010-07-01
2010-07,1101.5999755859375,2010-07-31
2010-08,1049.3299560546875,2010-09-01
2010-09,1141.199951171875,2010-10-01
2010-10,1183.260009765625,2010-10-30
2010-11,1180.550048828125,2010-12-01
2010-12,1257.6400146484375,2011-01-01
2011-01,1286.1199951171875,2011-02-01
2011-02,1327.219970703125,2011-03-01
2011-03,1325.8299560546875,2011-04-01
2011-04,1363.6099853515625,2011-04-30
2011-05,1345.199951171875,2011-06-01
2011-06,1320.6400146484375,2011-07-01
2011-07,1292.280029296875,2011-07-30
2011-08,1218.8900146484375,2011-09-01
2011-09,1131.4200439453125,2011-10-01
2011-10,1253.300048828125,2011-11-01
2011-11,1246.9599609375,2011-12-01
2011-12,1257.5999755859375,2011-12-31
2012-01,1312.4100341796875,2012-02-01
2012-02,1365.6800537109375,2012-03-01
2012-03,1408.469970703125,2012-03-31
2012-04,1397.9100341796875,2012-05-01
2012-05,1310.3299560546875,2012-06-01
2012-06,1362.1600341796875,2012-06-30
2012-07,1379.3199462890625,2012-08-01
2012-08,1406.5799560546875,2012-09-01
2012-09,1440.6700439453125,2012-09-29
2012-10,1412.1600341796875,2012-11-01
2012-11,1416.1800537109375,2012-12-01
2012-12,1426.18994140625,2013-01-01
2013-01,1498.1099853515625,2013-02-01
2013-02,1514.6800537109375,2013-03-01
2013-03,1569.18994140625,2013-03-29
2013-04,1597.5699462890625,2013-05-01
2013-05,1630.739990234375,2013-06-01
2013-06,1606.280029296875,2013-06-29
2013-07,1685.72998046875,2013-08-01
2013-08,1632.969970703125,2013-08-31
2013-09,1681.550048828125,2013-10-01
2013-10,1756.5400390625,2013-11-01
2013-11,1805.81005859375,2013-11-30
2013-12,1848.3599853515625,2014-01-01
2014-01,1782.5899658203125,2014-02-01
2014-02,1859.449951171875,2014-03-01
2014-03,1872.3399658203125,2014-04-01
2014-04,1883.949951171875,2014-05-01
2014-05,1923.5699462890625,2014-05-31
2014-06,1960.22998046875,2014-07-01
2014-07,1930.6700439453125,2014-08-01
2014-08,2003.3699951171875,2014-08-30
2014-09,1972.2900390625,2014-10-01
2014-10,2018.050048828125,2014-11-01
2014-11,2067.56005859375,2014-11-29
2014-12,2058.89990234375,2015-01-01
2015-01,1994.989990234375,2015-01-31
2015-02,2104.5,2015-02-28
2015-03,2067.889892578125,2015-04-01
2015-04,2085.510009765625,2015-05-01
2015-05,2107.389892578125,2015-05-30
2015-06,2063.110107421875,2015-07-01
2015-07,2103.840087890625,2015-08-01
2015-08,1972.1800537109375,2015-09-01
2015-09,1920.030029296875,2015-10-01
2015-10,2079.360107421875,2015-10-31
2015-11,2080.409912109375,2015-12-01
2015-12,2043.93994140625,2016-01-01
2016-01,1940.239990234375,2016-01-30
2016-02,1932.22998046875,2016-03-01
2016-03,2059.739990234375,2016-04-01
2016-04,2065.300048828125,2016-04-30
2016-05,2096.949951171875,2016-06-01
2016-06,2098.860107421875,2016-07-01
2016-07,2173.60009765625,2016-07-30
2016-08,2170.949951171875,2016-09-01
2016-09,2168.27001953125,2016-10-01
2016-10,2126.14990234375,2016-11-01
2016-11,2198.81005859375,2016-12-01
2016-12,2238.830078125,2016-12-31
2017-01,2278.8701171875,2017-02-01
2017-02,2363.639892578125,2017-03-01
2017-03,2362.719970703125,2017-04-01
2017-04,2384.199951171875,2017-04-29
2017-05,2411.800048828125,2017-06-01
2017-06,2423.409912109375,2017-07-01
2017-07,2470.300048828125,2017-08-01
2017-08,2471.64990234375,2017-09-01
2017-09,2519.360107421875,2017-09-30
2017-10,2575.260009765625,2017-11-01
2017-11,2647.580078125,2017-12-01
2017-12,2673.610107421875,2017-12-30
2018-01,2823.81005859375,2018-02-01
2018-02,2713.830078125,2018-03-01
2018-03,2640.8701171875,2018-03-30
2018-04,2648.050048828125,2018-05-01
2018-05,2705.27001953125,2018-06-01
2018-06,2718.3701171875,2018-06-30
2018-07,2816.2900390625,2018-08-01
2018-08,2901.52001953125,2018-09-01
2018-09,2913.97998046875,2018-09-29
2018-10,2711.739990234375,2018-11-01
2018-11,2760.169921875,2018-12-01
2018-12,2506.85009765625,2019-01-01
2019-01,2704.10009765625,2019-02-01
2019-02,2784.489990234375,2019-03-01
2019-03,2834.39990234375,2019-03-30
2019-04,2945.830078125,2019-05-01
2019-05,2752.06005859375,2019-06-01
2019-06,2941.760009765625,2019-06-29
2019-07,2980.3798828125,2019-08-01
2019-08,2926.4599609375,2019-08-31
2019-09,2976.739990234375,2019-10-01
2019-10,3037.56005859375,2019-11-01
2019-11,3140.97998046875,2019-11-30
2019-12,3230.780029296875,2020-01-01
2020-01,3225.52001953125,2020-02-01
2020-02,2954.219970703125,2020-02-29
2020-03,2584.590087890625,2020-04-01
2020-04,2912.429931640625,2020-05-01
2020-05,3044.31005859375,2020-05-30
2020-06,3100.2900390625,2020-07-01
2020-07,3271.1201171875,2020-08-01
2020-08,3500.31005859375,2020-09-01
2020-09,3363.0,2020-10-01
2020-10,3269.9599609375,2020-10-31
2020-11,3621.6298828125,2020-12-01
2020-12,3756.070068359375,2021-01-01
2021-01,3714.239990234375,2021-01-30
2021-02,3811.14990234375,2021-02-27
2021-03,3972.889892578125,2021-04-01
2021-04,4181.169921875,2021-05-01
2021-05,4204.10986328125,2021-05-29
2021-06,4297.5,2021-07-01
2021-07,4395.259765625,2021-07-31
2021-08,4522.68017578125,2021-09-01
2021-09,4307.5400390625,2021-10-01
2021-10,4605.3798828125,2021-10-30
2021-11,4567.0,2021-12-01
2021-12,4766.18017578125,2022-01-01
2022-01,4515.5498046875,2022-02-01
2022-02,4373.93994140625,2022-03-01
2022-03,4530.41015625,2022-04-01
2022-04,4131.93017578125,2022-04-30
2022-05,4132.14990234375,2022-06-01
2022-06,3785.3798828125,2022-07-01
2022-07,4130.2900390625,2022-07-30
2022-08,3955.0,2022-09-01
2022-09,3585.6201171875,2022-10-01
2022-10,3871.97998046875,2022-11-01
2022-11,4080.110107421875,2022-12-01
2022-12,3839.5,2022-12-31
2023-01,4076.60009765625,2023-02-01
2023-02,3970.14990234375,2023-03-01
2023-03,4109.31005859375,2023-04-01
2023-04,4169.47998046875,2023-04-29
2023-05,4179.830078125,2023-06-01
2023-06,4450.3798828125,2023-07-01
2023-07,4588.9599609375,2023-08-01
2023-08,4507.66015625,2023-09-01
2023-09,4288.0498046875,2023-09-30
2023-10,4193.7998046875,2023-11-01
2023-11,4567.7998046875,2023-12-01
2023-12,4769.830078125,2023-12-30
2024-01,4845.64990234375,2024-02-01
2024-02,5096.27001953125,2024-03-01
2024-03,5254.35009765625,2024-03-29
2024-04,5035.68994140625,2024-05-01
2024-05,5277.509765625,2024-06-01
2024-06,5460.47998046875,2024-06-29
2024-07,5522.2998046875,2024-08-01
2024-08,5648.39990234375,2024-08-31
2024-09,5762.47998046875,2024-10-01
2024-10,5705.4501953125,2024-11-01
2024-11,6032.3798828125,2024-11-30
2024-12,5881.6298828125,2025-01-01
2025-01,6040.52978515625,2025-02-01
2025-02,5954.5,2025-03-01
2025-03,5611.85009765625,2025-04-01
2025-04,5569.06005859375,2025-05-01
2025-05,5911.68994140625,2025-05-31
2025-06,6204.9501953125,2025-07-01
2025-07,6339.39013671875,2025-08-01
2025-08,6460.259765625,2025-08-30
2025-09,6688.4599609375,2025-10-01
2025-10,6840.2001953125,2025-11-01
2025-11,6849.08984375,2025-11-29
2025-12,6845.5,2026-01-01
2026-01,6939.02978515625,2026-01-31
2026-02,6878.8798828125,2026-02-28
2026-03,6528.52001953125,2026-04-01
2026-04,7209.009765625,2026-05-01
2026-05,7230.1201171875,2026-05-02
